醫事機構代碼,醫事機構名稱,主責機構註記,醫事機構地址,醫事機構電話,生效起日,生效迄日,整合團隊代碼,整合團隊名稱
3835011289,保生堂中醫診所,,苗栗縣苗栗市大同路１３０號,(037)327759,20210806,29101231,HM35010003,衛生福利部苗栗醫院居家醫療團隊
3835011441,晨唐中醫診所,,苗栗縣苗栗市英才路１９９號１樓,(037)350755,20210501,29101231,HM35010001,心苗栗
3835011441,晨唐中醫診所,,苗栗縣苗栗市英才路１９９號１樓,(037)350755,20210119,29101231,HM35010003,衛生福利部苗栗醫院居家醫療團隊
3835011441,晨唐中醫診所,,苗栗縣苗栗市英才路１９９號１樓,(037)350755,20210108,29101231,HM35010002,大千
3835041205,林東宏中醫診所,,苗栗縣竹南鎮正南里光復路４２之１號１樓,(037)480903,20250526,29101231,HM35050001,為恭居家醫療照護整合團隊
3835041205,林東宏中醫診所,,苗栗縣竹南鎮正南里光復路４２之１號１樓,(037)480903,20201126,29101231,HM32010003,桃醫居家醫療團隊
3835041205,林東宏中醫診所,,苗栗縣竹南鎮正南里光復路４２之１號１樓,(037)480903,20220822,29101231,HM35050003,重光醫院居家醫療照護小組
3835051130,林嘉發全方位中醫診所,,苗栗縣頭份市東庄里18鄰東民路175號2樓,(037)691168,20190718,29101231,HM35050001,為恭居家醫療照護整合團隊
3835051130,林嘉發全方位中醫診所,,苗栗縣頭份市東庄里18鄰東民路175號2樓,(037)691168,20190701,29101231,HM35010005,弘大居家醫療整照
3835051201,保安堂中醫診所,,苗栗縣頭份市中正路１９６號１樓,(037)670275,20201030,29101231,HM35010002,大千
3835051201,保安堂中醫診所,,苗栗縣頭份市中正路１９６號１樓,(037)670275,20210806,29101231,HM35010003,衛生福利部苗栗醫院居家醫療團隊
3835051201,保安堂中醫診所,,苗栗縣頭份市中正路１９６號１樓,(037)670275,20201231,29101231,HM35020001,苑裡李綜合醫院
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20220808,29101231,HM35050003,重光醫院居家醫療照護小組
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20231013,29101231,HM12010001,國泰新竹
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20220805,29101231,HM35010002,大千
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20220801,29101231,HM35010001,心苗栗
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20250514,29101231,HM33050004,愛沐
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20231030,29101231,HM12010002,靈芝(聆知)qpacing
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20241022,29101231,HM33030002,台北榮民總醫院新竹分院團隊
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20220318,29101231,HM35050002,心風采
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20220216,29101231,HM35010003,衛生福利部苗栗醫院居家醫療團隊
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20230720,29101231,HM33030001,馨愛
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20230720,29101231,HM12040001,馨友
3835051229,慶福堂中醫診所,,苗栗縣頭份市中山路６０號１樓,(037)670166,20190718,29101231,HM35050001,為恭居家醫療照護整合團隊
3835081030,大湖中醫診所,,苗栗縣大湖鄉大湖村１１鄰中正路３３號１樓,(037)996531,20210413,29101231,HM35050002,心風采
3835081030,大湖中醫診所,,苗栗縣大湖鄉大湖村１１鄰中正路３３號１樓,(037)996531,20210409,29101231,HM35010002,大千
3835091134,公館中醫診所,,苗栗縣公館鄉館東村大同路１９８號１樓,(037)227755,20250722,29101231,HM35010002,大千
3835091134,公館中醫診所,,苗栗縣公館鄉館東村大同路１９８號１樓,(037)227755,20250707,29101231,HM35010001,心苗栗
3836051241,仁人堂中醫診所,,臺中市沙鹿區中山路三二０號,(04)26655151,20250827,29101231,HM17060002,臺中榮民總醫院
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20230307,29101231,HM36110001,天使團隊
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20210915,29101231,HM17060002,臺中榮民總醫院
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20210824,29101231,HM36100001,心分享
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20220315,29101231,HM03180001,慈心
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20210911,29101231,HM17080002,國際慈善事業聯盟
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20210923,29101231,HM36060001,童一家
3836160094,順興堂中醫診所,,臺中市大肚區沙田路三段３５號,(04)26997763,20210830,29101231,HM36050001,光田醫院
3836190092,永生中醫診所,,臺中市太平區中山路二段５３３號,(04)23921806,20220303,29101231,HM17080002,國際慈善事業聯盟
3836190092,永生中醫診所,,臺中市太平區中山路二段５３３號,(04)23921806,20230201,29101213,HM17050002,中國醫藥大學附設醫院
3836190092,永生中醫診所,,臺中市太平區中山路二段５３３號,(04)23921806,20221227,29101231,HM03190002,長安醫院居家醫療照護團隊
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20210115,29101231,HM37050002,員滿
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20250623,29101231,HM37010001,幸福彰化
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20210107,29101231,HM37060001,馨滿
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20220304,29101231,HM37200001,二水衛生所
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20211020,29101231,HM17080002,國際慈善事業聯盟
3837012211,榮癸貞中醫診所,,彰化縣彰化市崙平南路１４５、１４７號１樓、２樓,(04)7625047,20220224,29101231,HM37010002,馨樂
3837012800,彰化馬光中醫診所,,彰化縣彰化市大同里１６鄰中華路９３號１、２、３樓,(04)7230208,20241016,29101231,HM37050005,員自宅
3837012800,彰化馬光中醫診所,,彰化縣彰化市大同里１６鄰中華路９３號１、２、３樓,(04)7230208,20250623,29101231,HM37010001,幸福彰化
3837012800,彰化馬光中醫診所,,彰化縣彰化市大同里１６鄰中華路９３號１、２、３樓,(04)7230208,20250813,29101231,HM37010004,彰聯居家醫療整合照護團隊
3837012800,彰化馬光中醫診所,,彰化縣彰化市大同里１６鄰中華路９３號１、２、３樓,(04)7230208,20241008,29101231,HM36190001,真善美
3837012819,榮癸貞建東中醫診所,,彰化縣彰化市阿夷里２４鄰建國東路３７６號１、２樓,(04)7288376,20250623,29101231,HM37010001,幸福彰化
3837012819,榮癸貞建東中醫診所,,彰化縣彰化市阿夷里２４鄰建國東路３７６號１、２樓,(04)7288376,20240301,29101231,HM37050002,員滿
3837041105,勢登中醫診所,,彰化縣北斗鎮斗苑路一段９４號,(04)8872347,20220127,29101231,HM37010004,彰聯居家醫療整合照護團隊
3837041105,勢登中醫診所,,彰化縣北斗鎮斗苑路一段９４號,(04)8872347,20210512,29101231,HM37050002,員滿
3837052260,恆好中醫診所,,彰化縣員林市中正路２４７號１樓,(04)8393398,20250508,29101231,HM37010004,彰聯居家醫療整合照護團隊
3837052260,恆好中醫診所,,彰化縣員林市中正路２４７號１樓,(04)8393398,20230508,29101231,HM37050002,員滿
3837052260,恆好中醫診所,,彰化縣員林市中正路２４７號１樓,(04)8393398,20250103,29101231,HM37050005,員自宅
3837061214,昀璟堂中醫診所,,彰化縣溪湖鎮湖西里二溪路一段２８８、２９０號,(04)8821033,20241004,29101231,HM37050005,員自宅
3837061214,昀璟堂中醫診所,,彰化縣溪湖鎮湖西里二溪路一段２８８、２９０號,(04)8821033,20240807,29101231,HM37170001,衛生福利部彰化醫院
3837061214,昀璟堂中醫診所,,彰化縣溪湖鎮湖西里二溪路一段２８８、２９０號,(04)8821033,20240801,29101231,HM37060001,馨滿
3837130054,春恩中醫診所,,彰化縣花壇鄉南口村中山路二段２９３–１號１樓,(04)7869663,20200924,29101231,HM37050002,員滿
3837130054,春恩中醫診所,,彰化縣花壇鄉南口村中山路二段２９３–１號１樓,(04)7869663,20220127,29101231,HM37010004,彰聯居家醫療整合照護團隊
3837130054,春恩中醫診所,,彰化縣花壇鄉南口村中山路二段２９３–１號１樓,(04)7869663,20250704,29101231,HM37050005,員自宅
3838010328,隆安中醫診所,,南投縣南投市彰南路２段８號,(049)2222317,20210426,29101231,HM17050002,中國醫藥大學附設醫院
3838010328,隆安中醫診所,,南投縣南投市彰南路２段８號,(049)2222317,20200717,29101231,HM38010001,衛生福利部南投醫院
3838011469,維康中醫診所,,南投縣南投市三和一路８７號１樓,(049)2240557,20220401,29101231,HM38010001,衛生福利部南投醫院
3838011521,富康中醫診所,,南投縣南投市祖祠路２７５號１Ｆ,(049)2242625,20220401,29101231,HM38010001,衛生福利部南投醫院
3838011576,芸禾中醫診所,,南投縣南投市平和里民族路９８號１樓,(049)2224194,20231101,29101231,HM38010001,衛生福利部南投醫院
3838011576,芸禾中醫診所,,南投縣南投市平和里民族路９８號１樓,(049)2224194,20231114,29101231,HM17050002,中國醫藥大學附設醫院
3838011594,詠祥中醫診所,,南投縣南投市中山街１９１、１９３號１樓,(049)2240366,20250910,29101231,HM38010001,衛生福利部南投醫院
3838021241,普仁中醫診所,,南投縣埔里鎮東峰路１９號,(049)2930373,20220520,29101231,HM38020001,臺中榮民總醫院埔里分院
3838021241,普仁中醫診所,,南投縣埔里鎮東峰路１９號,(049)2930373,20230302,29101231,HM38020002,埔基醫療財團法人埔里基督教醫院
3838021241,普仁中醫診所,,南投縣埔里鎮東峰路１９號,(049)2930373,20230220,29101231,HM38010001,衛生福利部南投醫院
3838021358,大眾中醫診所,,南投縣埔里鎮南昌街２０２號１樓,(049)2995333,20240601,29101231,HM38020002,埔基醫療財團法人埔里基督教醫院
3838021358,大眾中醫診所,,南投縣埔里鎮南昌街２０２號１樓,(049)2995333,20240601,29101231,HM38020001,臺中榮民總醫院埔里分院
3838021358,大眾中醫診所,,南投縣埔里鎮南昌街２０２號１樓,(049)2995333,20240601,29101231,HM38010001,衛生福利部南投醫院
3838061101,瑞龍堂中醫診所,,南投縣名間鄉彰南路１８６號、１８８號１樓,(049)2732055,20211220,29101231,HM38040002,竹山秀傳醫院
3838061101,瑞龍堂中醫診所,,南投縣名間鄉彰南路１８６號、１８８號１樓,(049)2732055,20211020,29101231,HM38010001,衛生福利部南投醫院
3839010199,上祐中醫診所,,雲林縣斗六市民生南路１０７號,(05)5329998,20201015,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839011534,長春中醫診所,,雲林縣斗六市公誠里長春路２９號,(05)5350368,20201109,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839020113,國際中醫診所,,雲林縣斗南鎮民權路２９、３１號,(05)5968379,20201127,29101231,HM39010002,成大醫院斗六分院
3839020113,國際中醫診所,,雲林縣斗南鎮民權路２９、３１號,(05)5968379,20200701,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839020113,國際中醫診所,,雲林縣斗南鎮民權路２９、３１號,(05)5968379,20201021,29101231,HM39030001,若瑟居家醫療照護團隊
3839031401,平安中醫診所,,雲林縣虎尾鎮中山路４０號１樓,(05)6360240,20230330,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839031401,平安中醫診所,,雲林縣虎尾鎮中山路４０號１樓,(05)6360240,20230321,29101231,HM39030001,若瑟居家醫療照護團隊
3839031410,惠德堂中醫診所,,雲林縣虎尾鎮東仁里林森路一段４０３號,(05)6324272,20240119,29101231,HM39030001,若瑟居家醫療照護團隊
3839031410,惠德堂中醫診所,,雲林縣虎尾鎮東仁里林森路一段４０３號,(05)6324272,20241205,29101231,HM39010002,成大醫院斗六分院
3839031410,惠德堂中醫診所,,雲林縣虎尾鎮東仁里林森路一段４０３號,(05)6324272,20231228,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839041176,文心中醫診所,,雲林縣西螺鎮正興里福興路１６５－２、１６５－３號,(05)5883690,20251003,29101231,HM39010002,成大醫院斗六分院
3839041176,文心中醫診所,,雲林縣西螺鎮正興里福興路１６５－２、１６５－３號,(05)5883690,20231205,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3839041176,文心中醫診所,,雲林縣西螺鎮正興里福興路１６５－２、１６５－３號,(05)5883690,20231221,29101231,HM39030001,若瑟居家醫療照護團隊
3839041176,文心中醫診所,,雲林縣西螺鎮正興里福興路１６５－２、１６５－３號,(05)5883690,20240104,29101231,HM39040001,彰基雲林居家醫療照護團隊
3839061196,民安中醫診所,,雲林縣北港鎮大同路６０４號,(05)7730938,20250701,29101231,HM39060001,中國北港居家醫療整合團隊
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20220220,29101231,HM40010001,嘉義長庚紀念醫院居家醫療團隊
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20250827,29101231,HM40010002,衛生福利部朴子醫院
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20210121,29101231,HM39060001,中國北港居家醫療整合團隊
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20210602,29101231,HM22010002,嘉基居家醫療照護整合計畫團隊
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20210524,29101231,HM22010001,天主教聖馬爾定醫院居家醫療整合照護團隊
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20220330,29101231,HM22020002,中榮嘉義分院
3840011166,里仁中醫診所,,嘉義縣朴子市竹圍里博文街１１９號１樓,(05)3661799,20231225,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3840141098,楊詠任中醫診所,,嘉義縣竹崎鄉竹崎村１４鄰中山路２２３之５號１樓,(05)2612089,20240306,29101231,HM40030001,大林慈濟居家醫療照護整合計畫團隊
3840141098,楊詠任中醫診所,,嘉義縣竹崎鄉竹崎村１４鄰中山路２２３之５號１樓,(05)2612089,20240306,29101231,HM40010001,嘉義長庚紀念醫院居家醫療團隊
3840141098,楊詠任中醫診所,,嘉義縣竹崎鄉竹崎村１４鄰中山路２２３之５號１樓,(05)2612089,20240306,29101231,HM22010002,嘉基居家醫療照護整合計畫團隊
3840141098,楊詠任中醫診所,,嘉義縣竹崎鄉竹崎村１４鄰中山路２２３之５號１樓,(05)2612089,20250322,29101231,HM40130001,快樂活居家醫療照護團隊
